x,y
4.64121619929405,-6.82180025989393
4.93537439602784,-6.76434690695402
5.30666009971572,-5.73799826212371
5.23735862989316,-5.73396706010175
5.17221511884016,-4.59197211412838
5.02457422781593,-3.97589602649423
5.13788398198615,-3.59709552950582
4.86292819366525,-3.43563123035631
5.7903024162959,-3.29804937678073
5.76201647945111,-3.28116985397578
5.04035233560865,-3.20587780874123
4.85213245477637,-3.11302239042828
4.91893872560807,-3.01482581334216
5.06568409376201,-2.93942992009849
5.13263544678324,-2.93175871907839
4.79245359692596,-2.68903178659463
5.23373906545072,-2.30812097909298
4.49848915435022,-2.00312002106188
4.95132725476804,-1.99207056186568
5.15293945480879,-1.98151598612311
5.17893577689963,-1.78955964266902
5.1145697279813,-1.78293654727648
5.26231432779264,-1.76034628160748
5.09657821383441,-1.74124796279874
4.85692490902571,-1.64624674058514
5.16178405350478,-1.60471758218101
5.357371564461,-1.49304934335922
5.50636973919046,-1.39821624420562
5.61084492751731,-1.25587436198824
5.20432452357622,-1.24843226463936
4.65529784669209,-1.13420492935298
5.20960170112358,-1.00245224989232
4.48706293086174,-0.975502715541974
5.11843340586074,-0.89828594873233
5.05152238084532,-0.687191026960565
4.87407094894,-0.578742212415028
4.71322348183149,-0.578226099080509
5.14683364163552,-0.541352946784966
4.93259302870268,-0.459703471376465
5.38967128166635,-0.275692498662498
4.8865979821843,-0.271334823445989
5.3690955759984,-0.212110054616855
4.87208229091293,-0.191870364467919
5.03667804022623,-0.119515300946671
4.59612118236618,-0.0539688359189865
5.29655393424808,-0.00408616319605384
5.689348109915,0.0588754109750094
4.9456910147389,0.143837161629666
5.33864924561934,0.191739730468168
4.87681654936905,0.332010382214103
5.00540929901462,0.457248827724453
5.01844197505487,0.46338829961603
5.16537762742838,0.493773350156771
5.28603661327683,0.591260575446989
5.47668760223926,0.595636248451915
4.75573400325825,0.621073866292962
4.77778854240688,0.664979339818525
4.52163968867034,0.737753887556654
4.94814931458105,0.806723703571089
5.08745577914991,0.899531794280271
4.4096954638201,1.12005716139151
5.79421578056838,1.18475437021992
4.76612977664184,1.24795955172933
5.41826977128762,1.35937512997182
4.94388538880993,1.36957174035208
5.03783028876362,1.45808749080654
4.59903400340063,1.58695850009103
4.52688458056267,1.63887364717904
5.3666093364767,1.64784056826965
4.85609441254936,1.73912775155651
5.29933796682566,1.74157364263783
5.07879751331487,1.7426942642769
4.64874461871678,1.76301974362984
5.1908592273707,1.84024387168045
5.35037763395835,2.11294701975039
5.30175241487053,2.13417210076414
4.8310492340715,2.21204586853786
4.80339634776236,2.29681274986232
4.57252782681071,2.62399909873804
4.59306798261143,2.66537165258678
5.52149591608171,2.82547662078031
4.91006968859524,2.84780062515223
5.28172969948832,2.90516123080078
4.57141609193597,2.94390676987429
5.41980908066842,2.95577264109924
4.74223546897902,3.15315918589423
4.84071380833604,3.18589871173161
5.10751094111707,3.19772142904463
4.97885872599436,3.35924987727506
4.33672816242944,3.41566302887806
4.78949696104514,3.5687412844754
4.94524762944474,3.68374579363445
5.70812261716722,3.90571704984045
5.09659845754392,3.95972583999317
5.17186090525635,4.26766593147236
4.53360472193891,4.65215078110153
5.01160102410164,5.33657851527677
5.01310565932845,5.34067638198983
4.68378239627829,5.73970396286714
4.83154664958568,6.13264434746783
6.23330493480264,-6.8010341184474
3.78037012030587,-5.42565167311462
3.50184919650373,-5.41366696170663
3.45741124358159,-4.72527831509343
