x,y
50.1198115500668,-5.24208098617192
49.2527706037236,-5.22630900246591
48.6048408268357,-5.11066473140079
50.3378457218377,-5.03292134759316
50.7592059364153,-4.99716166216191
50.3246179928199,-4.96806802612331
48.3067671899615,-4.84837025882377
51.1416652768761,-4.81438907114066
52.0524686208048,-4.77071958364128
48.4637478100263,-4.75112695406437
49.7214683435499,-4.73037722514584
52.4587878373339,-4.64654452289086
52.7001678212057,-4.62199706980463
48.1592318994807,-4.51568276951682
51.3069242230647,-4.44388344754209
52.9225690415704,-4.4226838495074
47.9802012185434,-4.35093488262867
47.8975601528578,-4.26395919568613
52.6857526084098,-4.18126364893144
46.881244884503,-4.04632624092517
53.2777447857951,-3.88179107501406
47.2107187842804,-3.7655219832149
47.3604164164643,-3.66762173585964
52.6473001312515,-3.54374056052299
53.2317718724795,-3.4979622971865
46.6959106826925,-3.40620031114676
53.880270045745,-3.38965303338189
46.494898085961,-3.3503657739494
46.205466738807,-3.08124866789844
54.9266256122182,-2.95417194203914
45.6810714093955,-2.91878181680412
54.2900225662559,-2.77717334756598
53.8610098179581,-2.50197692113433
45.7288799599248,-2.43845082071616
54.7150771369421,-2.36598261771032
45.6678371758933,-2.29712723517623
45.0109698876059,-2.03086102961651
54.314413700065,-1.78632351965231
55.2869259433173,-1.64054248635079
45.1773727287136,-1.63349094660475
54.5479110331065,-1.36552599483524
54.5651728773873,-1.24949456445987
45.7664819298434,-1.23061317005962
45.3971787031665,-1.02762065835603
54.818027394194,-0.705949436536794
44.4108186388259,-0.623400729312632
44.7938400558135,-0.60114024908857
54.7114104887928,-0.596848984278673
54.7106342898733,-0.385947880717806
45.2276561047665,-0.186246123536028
56.100331941818,0.178155313519606
44.6763336115737,0.226762561028691
54.9449369583511,0.277680633349268
55.4267802683979,0.69268233419546
44.8621836147911,0.700690213138633
45.2487221138749,0.746804309517503
55.202223256844,1.2849291639165
54.0449079495209,1.36393743895736
45.3563623384551,1.38835951419499
45.4150594577412,1.78261119679324
45.4901574125663,1.79173068852701
55.3672642937098,1.91334865587467
45.3851004914505,1.93837181726901
54.828404387838,2.06916213808765
54.4995643848288,2.35134971557859
45.4765384016607,2.48178644457156
46.1670819809977,2.61624802980249
54.2679014434956,2.66499120356307
54.2763338846665,2.8241929098687
47.1225917344786,2.9198065576845
54.1948397103184,3.20385790853064
46.0601806812283,3.29661320600056
46.0730550598369,3.30261319025192
53.6623179996887,3.30839057809122
46.7456533454238,3.42020592112736
53.1898112258062,3.7091826121522
53.8047979253055,3.81095134114904
46.8255994893398,3.8189000893349
47.2853577286453,3.98585300163813
52.4711196235326,4.16643446801583
52.9724343494254,4.22069921548086
52.1303159636761,4.2881763115325
47.8704442910523,4.35121013071736
47.5284745322564,4.39661498118592
47.5868946116288,4.55862325563305
51.9443978602246,4.56867074758522
49.4024720904825,4.58219723890483
51.9300191019343,4.58645990139189
48.470240128299,4.59386844247808
51.8092256789929,4.64445195520055
47.8492023577366,4.77092805347146
48.9365284712926,4.82654959193618
48.8728388104755,4.85267296352213
51.6238904418335,4.85760432339641
51.109098340321,4.92649102254905
49.69594226599,4.93883957850216
49.9103374814113,5.03340010010839
51.8219896656786,5.07446480258308
50.5441434902856,5.10100682830675
49.370157500355,5.13370637533328
0.0481763112967059,-7.35735295464059
0.382557156956428,-7.05766049154855
-0.361138233191654,-6.41196859969244
0.525887574349281,-6.40609499774891
-0.160679716221293,-6.06752611987955
-0.111099315541601,-6.00291711362939
0.163636393574554,-5.21064577220623
-0.170199668270531,-4.91812496271027
-0.136397530358245,-4.83223777982975
0.0444574051933409,-3.77843127506906
-0.167103182542291,-3.50431573781039
-0.0272291347598971,-3.42215344471512
-0.190111330837436,-3.40772663116513
-0.0639834459967073,-3.24422477298837
0.30718474671471,-3.2365327145269
0.0898841503868729,-3.10374734312033
-0.0367513883634375,-3.07988183143636
0.193922428321676,-3.06747786641601
-0.200993564974877,-2.92961648644793
-0.0445529056422474,-2.88026231519972
-0.229861559599115,-2.83848953525115
0.500293478463603,-2.82223370859027
0.437938954448298,-2.81012929693952
0.120301259899948,-2.76451253185458
0.175201269741161,-2.56979730293701
-0.147485060739373,-2.48625109441969
-0.0457896875889389,-2.12562959131692
0.389558297673008,-1.99958784550252
-0.449785572262127,-1.77444600902425
0.294963260342668,-1.50860796795919
-0.47148222961114,-1.38813689984851
0.0828825813474479,-1.21432631607099
0.271296353644849,-1.19235382653576
0.214732403750721,-1.05134630989234
-0.124851147631901,-0.951778815389571
0.132292239331991,-0.785256491913762
-0.212539160156645,-0.655392299276458
0.191219294785842,-0.585715386986645
-0.578660377033247,-0.564940736861968
-0.0768995155979228,-0.508314007475465
0.221504242086097,-0.505695947324544
0.204983446311695,-0.498072379566374
0.137360242868861,-0.492288658978653
0.559010741199159,-0.480851231202835
-0.230203138467793,-0.476308498674179
0.11527589909359,-0.457667342581388
0.131077382461075,-0.323252324150776
0.247460983307519,-0.312927843115091
-0.401563073859755,-0.209667874749644
0.0134104560506522,-0.0964237224706079
0.238430715544009,-0.0475752839298358
0.190939278120533,-0.0280824141822691
-0.508193303892404,0.0926030296003508
0.611753407729796,0.162985702898941
-0.250894560422416,0.256125002695941
-0.136523074750073,0.438839351242792
0.0782086729165759,0.582157251986963
0.164670397499787,0.598914699798283
-0.109815915956594,0.600680829035143
0.345271247757355,0.616013266665153
0.0489525865277139,0.843460712731943
0.215628283092737,0.867924352947461
0.0570907121431456,1.0123343293907
-0.164338544099712,1.0467476258577
-0.127798383197351,1.0878343001128
-0.0403079206803402,1.08804167643312
-0.280277552726867,1.15655574714639
-0.37323116601858,1.18592431514959
-0.0695511368958628,1.2592141412569
0.698289650110591,1.42063968887099
0.121741893410991,1.45995071874392
-0.682173974006443,1.48055743919867
0.294024671608357,1.5263167921496
-0.418884879797176,1.60856307661149
0.161442101796419,1.60905902912886
-0.259347061384634,1.61408885573489
0.108345095105923,1.63809824769045
-0.156865865616457,1.69604019911516
0.668619478515914,1.89241368133867
-0.109044198595785,1.95139913181731
-0.15096104968297,2.21043193787168
-0.306286996016222,2.25607810973297
0.0374336062746338,2.27570877920774
0.223017746002334,2.41715497172079
0.0836424955329945,2.48468768428765
0.471672047836383,2.48799359746794
0.221573811963172,2.55612123804633
-0.170207405374075,2.69453789635777
0.237267928199368,2.84875232001927
-0.206308967100584,2.92845600883516
0.010349008216577,3.5683996922687
0.600265807002544,3.70072000768674
0.0529942773301073,3.76656370375102
-0.049691066733384,4.33648764045734
-0.57066104546567,4.62901324664494
0.657051660991037,5.01077745169544
-0.354513112718073,5.1351017849745
0.187026559879767,5.39212123670112
-0.0718761307613888,5.81178260205272
0.202329146435301,6.93608906012505
-8.09950660349655,-12.688997773519
-7.35978875881319,-12.6839072002246
-8.56732694808287,-12.4522442962292
-9.38717386327846,-12.397598156421
-8.12204050108246,-12.3121272412415
-9.03144345234109,-12.2744976474927
-7.84451259561472,-12.2739324868019
-8.38170631719082,-12.1773506807039
-8.80121511568203,-12.1696764553276
-7.00266021100016,-12.1503230015883
-8.49690834268626,-12.1188664219363
-8.63431990770031,-11.9058225210459
-6.1916974329595,-11.837314792325
-6.85124061187459,-11.6923161516528
-8.86133055180653,-11.6009978438762
-8.82791995839217,-11.5661115951093
-6.8612415780341,-11.553750530147
-7.18018316286326,-11.4378832177093
-7.5376160156609,-11.3649108248255
-8.29515558593474,-11.2877546422452
-6.32510861678459,-11.2557343484804
-6.90386447676674,-11.236797069369
-6.96227625589112,-11.2146851036637
-5.92827077612058,-11.1790552221575
-6.41532735480207,-11.173888870223
-7.00758038190638,-11.1708696630614
-6.60736798564444,-11.1039437984893
-6.8826237303099,-11.0964005140033
-6.06449428113426,-11.0277510336756
-6.51419490899206,-11.0036518793145
-6.22458430809288,-10.9540543035083
-6.13431976876531,-10.9334700265219
-6.59282953398361,-10.9140372074976
-6.4716327290263,-10.8808801259003
-5.33284137753534,-10.8792019602884
-6.83404843478066,-10.8142204733324
-6.37631987428649,-10.802831422895
-5.83526270064875,-10.7571303411627
-5.27637625134704,-10.7386431590826
-6.90298808326658,-10.6391302892069
-6.14235984960151,-10.614013730967
-5.36113917589146,-10.5628819418232
-4.98882871187326,-10.4814180211855
-4.35814066855757,-10.4512043513372
-5.34829261056135,-10.4481982433871
-4.22406782089899,-10.4387626351478
-6.8560812404014,-10.4238393308797
-4.32512660938209,-10.3263663619337
-5.33303498492933,-10.2979216450117
-5.15533701365127,-10.2869119001141
-4.62280779729549,-10.2656807266689
-5.40376114969389,-10.2337102628734
-4.81820287101494,-10.2226551480313
-6.38333051934874,-10.2131420775297
-5.4980754527584,-10.165770489359
-5.43352023520352,-10.1392005096057
-6.13684351717031,-10.1375579685364
-6.48624297930236,-10.1366167271573
-6.0932803192063,-10.0532706740917
-4.31153775037281,-10.0273732046553
-4.85712550046805,-9.97539246610475
-5.43534228141932,-9.91623241989428
-3.7561094779425,-9.91337091499279
-5.02176507085325,-9.86761296095714
-4.54908290306632,-9.83669529228654
-4.80695183538216,-9.74317812885687
-4.65936657619509,-9.7384911425182
-4.84433553769682,-9.71746964503826
-5.04886299810439,-9.69975927956033
-3.83230826312713,-9.69832558184934
-3.83595180040683,-9.67398692959143
-3.81256349210602,-9.63993600957417
-4.79331257364249,-9.63155515454392
-4.00123380924766,-9.54339411520196
-3.90656412258853,-9.49921714882836
-3.70628472518938,-9.47207771940821
-3.98463400418783,-9.34878586365758
-3.65411840668571,-9.3308629158381
-3.64763849658214,-9.30348560773398
-5.42308369152074,-9.2955699115907
-4.57162540919943,-9.13711153623176
-4.34862144876082,-9.07544405618597
-4.2226152517786,-8.99566192850041
-3.43180858472261,-8.98113998700808
-3.70976923994678,-8.88685855619541
-4.33506574563862,-8.8488747547341
-3.2872561703045,-8.70208524155628
-4.03993457502051,-8.64516695362705
-3.02590429208105,-8.49747979221198
-2.14022626988879,-8.46488877767224
-4.31636516613117,-8.46414897844811
-3.61662662815872,-8.30657919700626
-1.5424034117731,-7.67272509080582
-1.02824571010124,-7.62707220935156
-1.1284617933535,-7.34365871259095
-1.06641068237148,-7.3254314318072
-0.135026866341535,-7.3124764864622
-0.892250941124921,-6.9981568519547
-0.613332570724443,-6.78440066305832
-1.18561113806844,-6.66998995068451
9.99325039828703,-13.9100170268431
9.99881087914837,-13.1675142463253
10.6782158102846,-12.966354777826
7.78675198647429,-12.7207424261255
9.47957505493768,-12.3135842223146
8.24623218886927,-12.223847348132
8.15519060306321,-12.1307607302015
9.66336835832751,-12.1000471053238
8.62504930504416,-12.0896508670272
9.13478799127249,-12.0846577804332
8.04474429842294,-12.0597136254112
7.30073320559827,-12.0193591328664
7.15411702850785,-11.9755873110409
8.90538220952489,-11.9474677676619
7.72788168491717,-11.876152013622
8.31236938566945,-11.8745510239955
7.29444231173016,-11.6507034806862
6.03428561859683,-11.530366485999
7.78555472384601,-11.4921221656601
7.70291129620551,-11.4631629748947
7.49618879658518,-11.3894782275472
7.17296429025379,-11.3648843610984
8.19502531680485,-11.2405990890496
6.60255251881979,-11.2080559489077
7.25555471001681,-11.1871295458138
6.84232877191583,-11.1042992737807
7.45768927397412,-11.0785195970312
7.56644199348246,-11.0461225138674
5.10934208297794,-10.9276526448373
7.48192807099792,-10.7726870219152
6.30324593837063,-10.6752427118886
7.06684890154732,-10.61640781225
6.48928225148833,-10.5552797259078
5.13018406955896,-10.3903480794349
5.28242539531366,-10.3791404750832
5.26728935931181,-10.36976005967
5.5687338972013,-10.3566914069692
5.06761888978223,-10.3307875342678
4.29523935126408,-10.2378895929651
5.84745945956377,-10.1747566334995
4.37492131549354,-10.1441808967835
5.37324592026326,-10.1027735586898
5.75435551529716,-10.1001528949202
4.46216306442249,-10.0487822174213
5.47205473735863,-10.0399118871886
3.98422824779878,-9.99111016884339
4.29301997635918,-9.97548375390495
4.47384985359047,-9.94825299577239
5.29626577548978,-9.92188230781776
5.97687793520678,-9.85086627449113
4.18656996146254,-9.84405569554697
5.23237672216915,-9.79590223632173
5.09843252693719,-9.78140747942289
5.4420223473222,-9.73861986690391
4.79634934987455,-9.73153812501749
5.62903057697492,-9.73150247840865
3.49219719355602,-9.72038836626789
5.56909499133617,-9.68438458192598
4.0733664087282,-9.68313943289466
3.70096524859793,-9.60829647276115
3.98670929594468,-9.58608444969198
4.57505227171567,-9.58046991618899
4.36522380433285,-9.5745827200623
3.50939144903791,-9.55406672216472
4.70538373081398,-9.47354287799507
3.13943699835622,-9.46875462921144
4.0027019438672,-9.46442453653324
3.11299270857461,-9.44554174275667
3.91736910845744,-9.42676516023679
4.50088850908949,-9.41018261247556
2.8534550315685,-9.39768917894
4.246931273768,-9.34041906820378
4.1659928345783,-9.29928918224312
3.20809989798963,-9.29485447914554
3.83635986938815,-9.21389804854836
4.97306160840115,-9.12793138380139
3.67124661284394,-9.07864513171097
4.88362782582564,-9.01738615634859
3.68780311112317,-9.01290026509361
3.19708848695489,-8.97491341113225
3.04528945966222,-8.94048161472756
2.12064109575979,-8.87308216820649
2.24042929671983,-8.87069375210964
4.34973663419751,-8.79443725771579
1.97975088147229,-8.71118401972985
2.72171353189873,-8.69051433089504
2.64308391212819,-8.54493962040617
2.56822260684304,-8.29570882392442
1.81310152167909,-8.24589978065833
1.68603524947497,-8.21402544038353
1.44598251191019,-7.91052405549833
2.24261177418672,-7.80211337086674
0.570707060601626,-7.59807163107258
1.10456987503517,-7.41634787354185
